Date,Spread,ZScore,LongEntry,ShortEntry,Exit,Signal
2023-04-18,6.10726250318028,-0.3673853915710231,False,False,True,0.0
2023-04-19,6.098066863183476,-0.3720206393915626,False,False,True,0.0
2023-04-20,6.003284211509325,-0.4197977467761771,False,False,True,0.0
2023-04-21,5.766928061850322,-0.5389378314205043,False,False,False,
2023-04-24,5.69494120540557,-0.5752242584184073,False,False,False,
2023-04-25,6.0845974934672284,-0.3788101468802177,False,False,True,0.0
2023-04-26,5.497265682142853,-0.6748665931222412,False,False,False,
2023-04-27,5.499852180494415,-0.6735628164573139,False,False,False,
2023-04-28,5.868870489462495,-0.4875516945584637,False,False,True,0.0
2023-05-01,5.036377417603873,-0.9071866191844854,False,False,False,
2023-05-02,4.883298431771763,-0.9843491696644182,False,False,False,
2023-05-03,4.413958481595273,-1.2209294383465097,False,False,False,
2023-05-04,4.376000566420743,-1.2400628911182705,False,False,False,
2023-05-05,4.313672305346174,-1.271480708301666,False,False,False,
2023-05-08,4.650888162912935,-1.101500253501246,False,False,False,
2023-05-09,4.365783695120129,-1.2452129111761847,False,False,False,
2023-05-10,4.42195648936071,-1.2168978812089657,False,False,False,
2023-05-11,4.5357818640654415,-1.1595219051805905,False,False,False,
2023-05-12,5.6422211154992965,-0.6017988831233361,False,False,False,
2023-05-15,6.65742737288717,-0.0900636919250432,False,False,True,0.0
2023-05-16,6.032518222197908,-0.4050617540255933,False,False,True,0.0
2023-05-17,5.433598269867431,-0.7069594364797023,False,False,False,
2023-05-18,5.471024432911406,-0.6880940240950252,False,False,False,
2023-05-19,5.30132791764413,-0.7736329754697163,False,False,False,
2023-05-22,5.7327522146933205,-0.556164856522035,False,False,False,
2023-05-23,5.631173350002555,-0.6073677321603143,False,False,False,
2023-05-24,5.4448298829762365,-0.7012979153455751,False,False,False,
2023-05-25,5.268744701424609,-0.7900572028231353,False,False,False,
2023-05-26,5.615423413567598,-0.6153068053035806,False,False,False,
2023-05-29,5.615423413567598,-0.6153068053035806,False,False,False,
2023-05-30,5.813002252343011,-0.515713206365741,False,False,False,
2023-05-31,5.755393909192421,-0.544751853716711,False,False,False,
2023-06-01,5.335182089587164,-0.7565680972481184,False,False,False,
2023-06-02,5.408852092999084,-0.7194332460715914,False,False,False,
2023-06-05,5.314057217660121,-0.7672165150410107,False,False,False,
2023-06-06,5.473787923500211,-0.6867010309229032,False,False,False,
2023-06-07,5.386427141172007,-0.730736995361286,False,False,False,
2023-06-08,6.032088613729698,-0.4052783068393883,False,False,True,0.0
2023-06-09,6.023400226368437,-0.4096578637374709,False,False,True,0.0
2023-06-12,5.751638300828873,-0.546644943864649,False,False,False,
2023-06-13,6.5412606135864735,-0.1486198900857837,False,False,True,0.0
2023-06-14,6.482412073915171,-0.1782836835083341,False,False,True,0.0
2023-06-15,6.397717229342277,-0.220975828248002,False,False,True,0.0
2023-06-16,6.153367082054984,-0.3441454486393579,False,False,True,0.0
2023-06-19,6.153367082054984,-0.3441454486393579,False,False,True,0.0
2023-06-20,5.967138127860252,-0.4380179093220826,False,False,True,0.0
2023-06-21,6.29204433774116,-0.2742423807287884,False,False,True,0.0
2023-06-22,5.831810234740232,-0.5062326634730485,False,False,False,
2023-06-23,5.919346176710633,-0.4621084062839685,False,False,True,0.0
2023-06-26,5.78766957763419,-0.5284826520240431,False,False,False,
2023-06-27,5.005349209283608,-0.922827013441083,False,False,False,
2023-06-28,5.469791787310356,-0.6887153639732446,False,False,False,
2023-06-29,5.159642000174998,-0.845052620038032,False,False,False,
2023-06-30,5.443960750380171,-0.7017360191614131,False,False,False,
2023-07-03,5.340135332387533,-0.7540713153054812,False,False,False,
2023-07-04,5.340135332387533,-0.7540713153054812,False,False,False,
2023-07-05,5.463493472023572,-0.6918901568333701,False,False,False,
2023-07-06,5.551741501783653,-0.6474069574307745,False,False,False,
2023-07-07,5.579288637378625,-0.6335212680961467,False,False,False,
2023-07-10,5.290454618149568,-0.7791138813992395,False,False,False,
2023-07-11,4.960707922525003,-0.9453293544663752,False,False,False,
2023-07-12,5.109907486177306,-0.8701223049858455,False,False,False,
2023-07-13,5.132103128472323,-0.8589341437910609,False,False,False,
2023-07-14,4.811898002938051,-1.0203399959964703,False,False,False,
2023-07-17,4.034467676764081,-1.4122194330200626,False,False,False,
2023-07-18,3.361417438494797,-1.7514839813424796,False,False,False,
2023-07-19,3.4193344210898715,-1.7222897580541228,False,False,False,
2023-07-20,3.3012892399046905,-1.781792812654343,False,False,False,
2023-07-21,3.055473624497381,-1.9057011318107373,False,False,False,
2023-07-24,3.85998688051221,-1.500169997726115,False,False,False,
2023-07-25,3.001620846888912,-1.932846710598773,False,False,False,
2023-07-26,3.3941457727812434,-1.734986604300331,False,False,False,
